respondent_id,xyz_vaccine,seasonal_vaccine
47950,0.533662723,0.907330133
47951,0.055882604,0.068957007
47952,0.027731307,0.038258437
47953,0.015720029,0.0819535
47954,0.200198315,0.79358197
47955,0.155379517,0.278614487
47956,0.73105655,0.935423492
47957,0.134127305,0.196897511
47958,0.1305936,0.448523496
47959,0.11435064,0.828562687
47960,0.121738698,0.468981506
47961,0.633531451,0.66716109
47962,0.193565537,0.869219837
47963,0.040656307,0.67758388
47964,0.116335299,0.150281214
47965,0.409184884,0.279273826
47966,0.12860996,0.564610939
47967,0.02935477,0.883543351
47968,0.097360551,0.303808791
47969,0.039017322,0.121189716
47970,0.04748416,0.721108162
47971,0.09554735,0.221498417
47972,0.04818629,0.169892015
47973,0.062768403,0.647407491
47974,0.11504021,0.269829442
47975,0.139035131,0.64886612
47976,0.075441675,0.143149059
47977,0.248867783,0.696005341
47978,0.071171961,0.475502139
47979,0.016135199,0.035038094
47980,0.678735134,0.674521851
47981,0.133256495,0.436138652
47982,0.101990169,0.247080596
47983,0.008583996,0.043417675
47984,0.022561598,0.067410212
47985,0.029952146,0.221361748
47986,0.042929915,0.235545006
47987,0.014175463,0.038563097
47988,0.814384056,0.943610914
47989,0.066200656,0.075151932
47990,0.120226877,0.431429622
47991,0.216023397,0.585816556
47992,0.375029953,0.465085282
47993,0.052322884,0.869964663
47994,0.368711171,0.810919953
47995,0.515038002,0.817037148
47996,0.859455006,0.980798439
47997,0.006545397,0.018521118
47998,0.947142392,0.961071528
47999,0.171907678,0.529228425
48000,0.198825005,0.018784575
48001,0.182051213,0.517938658
48002,0.26785346,0.08071948
48003,0.073724787,0.577769553
48004,0.103876589,0.398385141
48005,0.220988677,0.35098974
48006,0.199957651,0.541165726
48007,0.30443461,0.586629757
48008,0.448942813,0.9476097
48009,0.061077586,0.153583936
48010,0.242495571,0.518545304
48011,0.130211839,0.33373352
48012,0.643544043,0.86009155
48013,0.199585122,0.338525392
48014,0.471226845,0.679865448
48015,0.070181871,0.234206698
48016,0.091871212,0.450739439
48017,0.037228808,0.072844273
48018,0.334964495,0.781573
48019,0.358040303,0.713476082
48020,0.252307753,0.737011636
48021,0.138616227,0.46290538
48022,0.124662805,0.065736666
48023,0.015892063,0.036302617
48024,0.111247949,0.842066
48025,0.069084997,0.172149917
48026,0.160144324,0.207902347
48027,0.11738327,0.171331048
48028,0.044050289,0.357565188
48029,0.021227418,0.285921188
48030,0.386367999,0.839155594
48031,0.077948829,0.345363509
48032,0.027819721,0.53392204
48033,0.038542308,0.095753307
48034,0.129753629,0.382861046
48035,0.043777114,0.170586947
48036,0.0087686,0.02278592
48037,0.051361208,0.488427344
48038,0.34005975,0.858688456
48039,0.062081779,0.938883406
48040,0.36732461,0.876251477
48041,0.490504795,0.674802468
48042,0.004524568,0.024266207
48043,0.069413518,0.592255674
48044,0.560813446,0.935252735
48045,0.135615954,0.48109452
48046,0.103635869,0.150885354
48047,0.059635298,0.672011209
48048,0.179951403,0.79194817
48049,0.049136384,0.455268109
48050,0.278297461,0.913382763
48051,0.109142271,0.373993776
48052,0.057276945,0.097503129
48053,0.719106622,0.963161662
48054,0.141800515,0.394876691
48055,0.146903147,0.34936379
48056,0.56720619,0.88326217
48057,0.021728596,0.029336908
48058,0.046248927,0.841230038
48059,0.126248417,0.436424269
48060,0.853292621,0.898319203
48061,0.098812056,0.440100432
48062,0.209942435,0.465346475
48063,0.148220509,0.561650321
48064,0.115989834,0.508419305
48065,0.017426453,0.04777778
48066,0.06787609,0.228481585
48067,0.059423132,0.107310474
48068,0.637612825,0.936968743
48069,0.416208556,0.66515628
48070,0.038359523,0.779190398
48071,0.19307449,0.835505777
48072,0.033607079,0.142868113
48073,0.24549271,0.422514182
48074,0.458578783,0.742625424
48075,0.055325806,0.820829874
48076,0.450341437,0.765436103
48077,0.058995744,0.346861496
48078,0.012080468,0.018348878
48079,0.11522621,0.491614129
48080,0.060596561,0.816725712
48081,0.203557083,0.964839463
48082,0.170111825,0.306126941
48083,0.08548534,0.534414338
48084,0.43762267,0.618076227
48085,0.025217814,0.087009537
48086,0.057941534,0.158948417
48087,0.235094055,0.739208382
48088,0.113672208,0.103499602
48089,0.196267422,0.962103783
48090,0.118143984,0.167090393
48091,0.369487557,0.892244721
48092,0.103295802,0.039729887
48093,0.264394791,0.843350983
48094,0.115236172,0.498430758
48095,0.667953831,0.947256018
48096,0.121179219,0.433123491
48097,0.061527419,0.970447988
48098,0.071437328,0.621512939
48099,0.206377454,0.551938821
48100,0.233094375,0.514088719
48101,0.324243611,0.475894086
48102,0.612681281,0.589865238
48103,0.209229559,0.444637567
48104,0.166529588,0.509155759
48105,0.113630287,0.931558275
48106,0.206447522,0.647841187
48107,0.716043522,0.7596805
48108,0.020814307,0.118405056
48109,0.178251485,0.096594981
48110,0.088289257,0.879816896
48111,0.124697098,0.585421936
48112,0.050538282,0.040293723
48113,0.3267689,0.875564995
48114,0.106321668,0.27924384
48115,0.260329735,0.817789954
48116,0.012915255,0.522604439
48117,0.064777793,0.108654982
48118,0.040843286,0.583220303
48119,0.239226892,0.554893569
48120,0.226739572,0.650251195
48121,0.050136615,0.121199499
48122,0.067064494,0.825126499
48123,0.074081835,0.178871149
48124,0.089886893,0.464620998
48125,0.153911711,0.520818959
48126,0.074511379,0.253916041
48127,0.043367023,0.039728323
48128,0.08404069,0.620947946
48129,0.182542981,0.373836027
48130,0.582283272,0.808235591
48131,0.136881314,0.454031087
48132,0.028203054,0.054942298
48133,0.105542386,0.450431684
48134,0.136750611,0.785762311
48135,0.301931615,0.781840196
48136,0.855959539,0.938401128
48137,0.373317612,0.786585699
48138,0.023816712,0.20094075
48139,0.545032366,0.890393079
48140,0.035245971,0.044393744
48141,0.100741963,0.146660718
48142,0.834778726,0.987294935
48143,0.050339925,0.607021256
48144,0.876539167,0.957220909
48145,0.165410122,0.068352758
48146,0.128848477,0.687424964
48147,0.036238611,0.726823965
48148,0.027570793,0.201482214
48149,0.01974924,0.109373731
48150,0.902396955,0.315430824
48151,0.568762968,0.257278108
48152,0.047996606,0.170078151
48153,0.401592432,0.76459118
48154,0.12848181,0.247135576
48155,0.529095583,0.758309562
48156,0.079751503,0.176430875
48157,0.116122551,0.233541653
48158,0.14987366,0.612528719
48159,0.276122573,0.254985579
48160,0.055939119,0.088587793
48161,0.05646705,0.066417305
48162,0.873263297,0.949692672
48163,0.004989847,0.021354537
48164,0.110545126,0.29678723
48165,0.698165815,0.689282863
48166,0.047356355,0.16077993
48167,0.824893004,0.7609049
48168,0.24155514,0.500793245
48169,0.078315884,0.189036328
48170,0.243025374,0.154185496
48171,0.069189879,0.928881124
48172,0.290979027,0.312333711
48173,0.52847014,0.142404852
48174,0.406278198,0.62902681
48175,0.023503369,0.063289121
48176,0.067818014,0.338542382
48177,0.523263146,0.796943073
48178,0.357490351,0.516989013
48179,0.061523163,0.128622946
48180,0.122778608,0.58779446
48181,0.162658142,0.110685267
48182,0.109503701,0.515901024
48183,0.087179403,0.260576564
48184,0.00802932,0.028383816
48185,0.130072524,0.927263937
48186,0.907287385,0.952116708
48187,0.297586905,0.626949611
48188,0.007999862,0.150367353
48189,0.048059143,0.338886304
48190,0.064798675,0.206004589
48191,0.767847799,0.947245989
48192,0.32283925,0.790483036
48193,0.014382426,0.108688437
48194,0.333957368,0.518104796
48195,0.054392186,0.108155715
48196,0.057763488,0.253578795
48197,0.028150561,0.966721105
48198,0.106007514,0.296843431
48199,0.175029505,0.426729134
48200,0.052467105,0.164685315
48201,0.242338749,0.613386606
48202,0.104354087,0.168811729
48203,0.401813722,0.457134736
48204,0.727425885,0.89911299
48205,0.488968739,0.719362419
48206,0.021619092,0.020090798
48207,0.051653893,0.294495435
48208,0.114095087,0.375262142
48209,0.282350997,0.934171497
48210,0.076605712,0.180786043
48211,0.037973932,0.11167878
48212,0.172290871,0.510697097
48213,0.075065726,0.194893381
48214,0.510088257,0.733870671
48215,0.059604099,0.098717126
48216,0.068761837,0.105789074
48217,0.595665251,0.963917624
48218,0.080905862,0.329047063
48219,0.350924037,0.631288222
48220,0.053906743,0.192135523
48221,0.493965156,0.069879435
48222,0.058367099,0.208483825
48223,0.251021012,0.727431099
48224,0.103584388,0.097199628
48225,0.382555789,0.921812489
48226,0.130752972,0.137497775
48227,0.713912592,0.807514583
48228,0.068920687,0.467408704
48229,0.866978178,0.876204518
48230,0.105205539,0.124366926
48231,0.051036231,0.02671328
48232,0.054361809,0.277554423
48233,0.076202126,0.30035138
48234,0.051732011,0.016919539
48235,0.6894442,0.904419175
48236,0.305439003,0.751997798
48237,0.045430412,0.024476759
48238,0.056563369,0.262819205
48239,0.34351196,0.917904692
48240,0.614821258,0.926409697
48241,0.169962669,0.188077198
48242,0.230281284,0.574127749
48243,0.095341156,0.217921757
48244,0.151062791,0.402243839
48245,0.651627716,0.923044404
48246,0.18315982,0.425124918
48247,0.096772329,0.436234494
48248,0.020724242,0.091178134
48249,0.094576315,0.177252789
48250,0.330921279,0.908759347
48251,0.030185525,0.125929169
48252,0.428033559,0.733540897
48253,0.008611577,0.116525279
48254,0.184036782,0.891865396
48255,0.401858553,0.910109601
48256,0.119965503,0.46290575
48257,0.053359556,0.410347101
48258,0.091017493,0.125540294
48259,0.619977049,0.884949453
48260,0.234981731,0.737079391
48261,0.073341405,0.11539156
48262,0.39910451,0.729962951
48263,0.034663308,0.057587825
48264,0.010103701,0.126981193
48265,0.228199365,0.368466606
48266,0.170255493,0.167850673
48267,0.174967861,0.207109975
48268,0.881657289,0.970982586
48269,0.185775436,0.405334321
48270,0.505167918,0.862518262
48271,0.041377078,0.154112478
48272,0.297201214,0.970113727
48273,0.070547976,0.112597114
48274,0.66094673,0.975612401
48275,0.692547523,0.336008429
48276,0.262792579,0.964650852
48277,0.048166144,0.740562516
48278,0.234852066,0.276718926
48279,0.024664659,0.033753115
48280,0.085764684,0.19793279
48281,0.310675254,0.577741699
48282,0.142963174,0.860965778
48283,0.068181354,0.621443636
48284,0.278349885,0.395378758
48285,0.150148962,0.509989598
48286,0.141008699,0.969197316
48287,0.086856766,0.309478845
48288,0.407558221,0.619953521
48289,0.046378176,0.408261497
48290,0.328088297,0.981071492
48291,0.351409869,0.49855086
48292,0.087835228,0.927888181
48293,0.043074859,0.132597739
48294,0.873238519,0.973428563
48295,0.159321778,0.533163168
48296,0.626112683,0.961267084
48297,0.218705526,0.577249165
48298,0.166278123,0.688539819
48299,0.240432763,0.822874896
48300,0.069726962,0.090198371
48301,0.106238126,0.436324371
48302,0.062379624,0.14817854
48303,0.056827527,0.061841813
48304,0.073045745,0.161974652
48305,0.16541115,0.580551778
48306,0.043197797,0.051934876
48307,0.012587536,0.131192418
48308,0.052007522,0.152022191
48309,0.21148095,0.632636269
48310,0.101624154,0.718221384
48311,0.078819392,0.329451817
48312,0.212343437,0.316483249
48313,0.148783638,0.357327228
48314,0.06578043,0.148302178
48315,0.039024573,0.365314689
48316,0.068345475,0.30009359
48317,0.083454456,0.38179873
48318,0.222258578,0.165960773
48319,0.043071536,0.162942913
48320,0.695586757,0.747342089
48321,0.01982695,0.042850085
48322,0.065986898,0.384687943
48323,0.018176599,0.057945989
48324,0.062401191,0.212752352
48325,0.067323745,0.20048563
48326,0.634717668,0.791462691
48327,0.04282674,0.105984681
48328,0.1145793,0.957769397
48329,0.104806133,0.023789026
48330,0.122229842,0.641543119
48331,0.394080665,0.412299138
48332,0.01895558,0.674784908
48333,0.128205275,0.107855511
48334,0.083796699,0.299686603
48335,0.272863039,0.834760294
48336,0.203659766,0.280990226
48337,0.220692427,0.966122793
48338,0.038996894,0.251736799
48339,0.04609388,0.027080472
48340,0.122569061,0.266368287
48341,0.617507766,0.696069481
48342,0.049262012,0.316645843
48343,0.872343584,0.953170871
48344,0.124769109,0.353836728
48345,0.134290071,0.579721217
48346,0.100693526,0.728079741
48347,0.049168155,0.080443967
48348,0.097840143,0.191518869
48349,0.084477066,0.229089526
48350,0.335469734,0.918073266
48351,0.214819488,0.737699191
48352,0.147752829,0.800507536
48353,0.31009346,0.282643298
48354,0.135293583,0.96586455
48355,0.062241525,0.423700163
48356,0.198466458,0.684826656
48357,0.141947765,0.425929183
48358,0.333281616,0.7726658
48359,0.222804254,0.54749019
48360,0.416221194,0.739103231
48361,0.224342488,0.624894325
48362,0.083166388,0.393067408
48363,0.158479173,0.688689705
48364,0.395440792,0.617136621
48365,0.463999168,0.710396595
48366,0.171887245,0.281561338
48367,0.310331378,0.577685477
48368,0.098538193,0.542380293
48369,0.552574709,0.455564258
48370,0.148137572,0.562348381
48371,0.184617412,0.586388791
48372,0.232855783,0.672607527
48373,0.253031819,0.351375631
48374,0.168193145,0.584454839
48375,0.07447569,0.181853754
48376,0.029157915,0.324350137
48377,0.076212925,0.121543023
48378,0.256472346,0.296993465
48379,0.094911568,0.152053936
48380,0.05729169,0.159043471
48381,0.084163487,0.264183
48382,0.745678395,0.824896515
48383,0.027954662,0.135787166
48384,0.03536217,0.093520902
48385,0.014366132,0.323008895
48386,0.035458828,0.083690024
48387,0.15070974,0.150432918
48388,0.06106656,0.21887632
48389,0.090157693,0.462178632
48390,0.009803436,0.014772928
48391,0.019226694,0.702012077
48392,0.054630487,0.284775068
48393,0.754861364,0.839401927
48394,0.523867301,0.614632897
48395,0.131528733,0.556625163
48396,0.87580692,0.950479044
48397,0.789733723,0.934927168
48398,0.052077079,0.413910377
48399,0.283051117,0.974834277
48400,0.329258947,0.738049078
48401,0.135388852,0.970429495
48402,0.214128271,0.804466018
48403,0.034403916,0.014529761
48404,0.04175604,0.207283137
48405,0.1481765,0.298836678
48406,0.468630342,0.059576966
48407,0.078627749,0.579182492
48408,0.043949234,0.028988464
48409,0.194253014,0.675421937
48410,0.174131126,0.4114195
48411,0.076807487,0.155705015
48412,0.06370835,0.245021017
48413,0.081144124,0.87153174
48414,0.046425471,0.255530752
48415,0.516039518,0.871676464
48416,0.099328514,0.945227004
48417,0.088185926,0.119884849
48418,0.320058291,0.780365903
48419,0.373936253,0.828314565
48420,0.071771855,0.085124687
48421,0.077393378,0.659339671
48422,0.507053101,0.916192137
48423,0.235707852,0.825871089
48424,0.072510889,0.563662884
48425,0.045375708,0.29022959
48426,0.056758967,0.157382517
48427,0.030254215,0.086349402
48428,0.072918895,0.332923948
48429,0.119750798,0.215988812
48430,0.014124937,0.747988036
48431,0.123258523,0.624552325
48432,0.036626371,0.196815716
48433,0.083495773,0.261946905
48434,0.879078708,0.964738553
48435,0.350037121,0.539193566
48436,0.05545022,0.530528221
48437,0.263538106,0.341036101
48438,0.265143016,0.933234797
48439,0.021559526,0.423660402
48440,0.164506551,0.886025704
48441,0.164249825,0.297741476
48442,0.210460171,0.921524113
48443,0.072450212,0.906801621
48444,0.260523042,0.916700867
48445,0.105412186,0.867505989
48446,0.123321665,0.50347431
48447,0.064452351,0.653512267
48448,0.01171655,0.122965874
48449,0.392833793,0.517006569
48450,0.083411394,0.087156414
48451,0.270960232,0.63892111
48452,0.125392478,0.502581799
48453,0.133033422,0.968720045
48454,0.239182666,0.574660351
48455,0.152438687,0.232634352
48456,0.069679034,0.221377228
48457,0.089739822,0.669488389
48458,0.298755089,0.893774729
48459,0.06882561,0.233968198
48460,0.005499584,0.063264229
48461,0.10893243,0.142662607
48462,0.126082502,0.7883378
48463,0.157696079,0.546897852
48464,0.015853619,0.03771067
48465,0.119485586,0.320090765
48466,0.018751704,0.358420209
48467,0.209959512,0.890295232
48468,0.063093515,0.886581388
48469,0.179832255,0.529010678
48470,0.155717744,0.479568612
48471,0.230561198,0.348785357
48472,0.244388614,0.422369053
48473,0.571249087,0.907486571
48474,0.056921876,0.094550245
48475,0.209971212,0.369200622
48476,0.103442184,0.477640386
48477,0.542769977,0.796379303
48478,0.014613695,0.03536431
48479,0.058090873,0.463482615
48480,0.018581426,0.013995744
48481,0.069896023,0.081044932
48482,0.064721725,0.539962051
48483,0.400323428,0.904414397
48484,0.022644129,0.405012464
48485,0.768591949,0.858924608
48486,0.07297707,0.441381846
48487,0.054859209,0.190262905
48488,0.055351822,0.192923341
48489,0.205359209,0.342853641
48490,0.226396378,0.957054008
48491,0.427312787,0.832211743
48492,0.527651295,0.920482229
48493,0.058910277,0.08612916
48494,0.063887256,0.153902705
48495,0.035684364,0.74370941
48496,0.0101996,0.04027272
48497,0.165498771,0.957605979
48498,0.019347371,0.04335739
48499,0.132144678,0.830914235
48500,0.087896479,0.534792694
48501,0.343372667,0.319200166
48502,0.11300552,0.650567158
48503,0.052534302,0.136080444
48504,0.083084246,0.205235435
48505,0.090737405,0.199574113
48506,0.474624514,0.82171257
48507,0.03243577,0.18604262
48508,0.652672189,0.890709301
48509,0.527798512,0.898413612
48510,0.27535187,0.758829063
48511,0.146352488,0.322953383
48512,0.044359106,0.177545039
48513,0.061966746,0.179573906
48514,0.028515686,0.727145918
48515,0.2853397,0.762286171
48516,0.057681667,0.365635732
48517,0.075390025,0.911249179
48518,0.225339834,0.260688234
48519,0.220430746,0.873703441
48520,0.126391707,0.323867168
48521,0.137245598,0.803488332
48522,0.382067749,0.585168008
48523,0.290258096,0.811737151
48524,0.506647017,0.534421461
48525,0.285043364,0.069454205
48526,0.499061006,0.874166339
48527,0.420519988,0.51295344
48528,0.168526727,0.68577526
48529,0.159721495,0.963857138
48530,0.146583218,0.466878171
48531,0.82526585,0.849469196
48532,0.039676463,0.719789867
48533,0.501071452,0.617961402
48534,0.038259606,0.129591181
48535,0.059726372,0.066848083
48536,0.497415728,0.550135003
48537,0.091493177,0.12183769
48538,0.064926231,0.409404239
48539,0.030358679,0.055758597
48540,0.12848689,0.62048501
48541,0.04010207,0.060775996
48542,0.112557772,0.315616518
48543,0.04422988,0.212903519
48544,0.011462149,0.047307281
48545,0.403823607,0.39574158
48546,0.099371282,0.554236464
48547,0.052744938,0.462116539
48548,0.074139254,0.271717675
48549,0.223989766,0.919689
48550,0.083237429,0.938188137
48551,0.04633186,0.499621909
48552,0.272442749,0.754210743
48553,0.018604665,0.619372616
48554,0.119670723,0.241844425
48555,0.139276359,0.4184375
48556,0.009274134,0.166243157
48557,0.67227693,0.924590476
48558,0.060765181,0.205278625
48559,0.057499036,0.389504887
48560,0.480313937,0.698940855
48561,0.107434306,0.880744735
48562,0.065524315,0.136726782
48563,0.261855147,0.311871185
48564,0.039273098,0.091596308
48565,0.231994936,0.506181639
48566,0.174562929,0.525959191
48567,0.160192876,0.351002337
48568,0.053458355,0.146073926
48569,0.055009977,0.118816474
48570,0.112448608,0.704252382
48571,0.334835654,0.562047193
48572,0.76848857,0.721805656
48573,0.07396366,0.208086834
48574,0.222035082,0.313216784
48575,0.009969308,0.061024006
48576,0.026373548,0.105717229
48577,0.297145163,0.866436554
48578,0.946577895,0.984784175
48579,0.196401486,0.79115016
48580,0.152143217,0.409642035
48581,0.199820008,0.839898252
48582,0.088809073,0.889728905
48583,0.025156259,0.225371618
48584,0.651244593,0.839066683
48585,0.112945523,0.825360529
48586,0.28233661,0.655717683
48587,0.342726934,0.971776468
48588,0.097551293,0.562725375
48589,0.452427043,0.631403842
48590,0.030321111,0.136354979
48591,0.057046054,0.139296924
48592,0.467321749,0.855334213
48593,0.118371131,0.287290913
48594,0.206224527,0.955901799
48595,0.067448554,0.167388699
48596,0.0559502,0.593293496
48597,0.112999073,0.919790518
48598,0.064438269,0.645695644
48599,0.714397027,0.919794928
48600,0.756074239,0.976602685
48601,0.016844609,0.508496084
48602,0.856471486,0.796540303
48603,0.061386698,0.564811709
48604,0.408551232,0.663026835
48605,0.014159358,0.004964042
48606,0.860238175,0.937772704
48607,0.414259784,0.61746266
48608,0.007685827,0.016666609
48609,0.130766465,0.853594915
48610,0.087779811,0.41641321
48611,0.347033168,0.358291563
48612,0.129982749,0.912976984
48613,0.104093149,0.34564345
48614,0.092352589,0.150151851
48615,0.170299145,0.076685897
48616,0.64457023,0.771345336
48617,0.813022738,0.975632856
48618,0.030798745,0.703809206
48619,0.370313202,0.156107122
48620,0.498693738,0.71122541
48621,0.115638534,0.342134214
48622,0.077832442,0.275580469
48623,0.053806118,0.273955274
48624,0.199138349,0.153312607
48625,0.06455089,0.321561949
48626,0.055774675,0.081810044
48627,0.071513773,0.293898646
48628,0.114041562,0.27443698
48629,0.035343551,0.030559583
48630,0.031630535,0.050915104
48631,0.26203478,0.634539857
48632,0.040723338,0.017908203
48633,0.035507585,0.013642512
48634,0.025005611,0.183271422
48635,0.025678393,0.509648202
48636,0.017321887,0.145162203
48637,0.785877882,0.757159019
48638,0.080433272,0.156221651
48639,0.040761437,0.133894139
48640,0.245442364,0.620150292
48641,0.426926799,0.728179691
48642,0.269544751,0.10192791
48643,0.435477277,0.840054103
48644,0.267616649,0.323086826
48645,0.131617971,0.966589855
48646,0.17838734,0.520668961
48647,0.00522592,0.008998626
48648,0.15245084,0.291639329
48649,0.007086999,0.480545497
48650,0.46443296,0.878986355
48651,0.180982188,0.508513001
48652,0.797298193,0.930744749
48653,0.041187968,0.040762905
48654,0.02877108,0.155242375
48655,0.060715517,0.163643391
48656,0.439053038,0.89026171
48657,0.139627859,0.83866883
48658,0.156061364,0.72621761
48659,0.070442398,0.248107704
48660,0.040011803,0.14172607
48661,0.100668959,0.844502883
48662,0.09141375,0.936405962
48663,0.39972226,0.78236327
48664,0.051227101,0.280259218
48665,0.102428088,0.470703445
48666,0.087892862,0.849834927
48667,0.05670089,0.037626388
48668,0.033924749,0.064070866
48669,0.130983899,0.647284612
48670,0.143944621,0.171341873
48671,0.182879504,0.627700754
48672,0.149977173,0.257720635
48673,0.099579511,0.578939681
48674,0.114462166,0.517637335
48675,0.076810825,0.040550024
48676,0.371243075,0.025182085
48677,0.116923558,0.821954054
48678,0.058314632,0.479851958
48679,0.60128947,0.898573927
48680,0.285442748,0.342756806
48681,0.04854149,0.62522657
48682,0.131198085,0.115588359
48683,0.024302051,0.404269701
48684,0.064749775,0.182116319
48685,0.030907865,0.014153744
48686,0.147331099,0.964124677
48687,0.576594623,0.941095514
48688,0.050940973,0.547711311
48689,0.068503239,0.368414954
48690,0.286277837,0.472192743
48691,0.212970157,0.969419555
48692,0.066715416,0.899586193
48693,0.44339245,0.32759343
48694,0.198044621,0.981444787
48695,0.086752919,0.508434667
48696,0.076066162,0.385474217
48697,0.545626747,0.932896819
48698,0.252126731,0.354724203
48699,0.368818723,0.830371561
48700,0.695585833,0.966422414
48701,0.32749332,0.354779174
48702,0.008498568,0.01703909
48703,0.453461321,0.55534239
48704,0.180116476,0.219185246
48705,0.200065783,0.449191563
48706,0.202517799,0.557330145
48707,0.01700536,0.069817225
48708,0.105775679,0.29099216
48709,0.053309666,0.958855775
48710,0.072257794,0.136734848
48711,0.159744062,0.911852461
48712,0.166759761,0.297075028
48713,0.156046064,0.495590349
48714,0.172016584,0.446095722
48715,0.105295956,0.111997147
48716,0.266035996,0.531142139
48717,0.554113402,0.850613439
48718,0.219416611,0.73267412
48719,0.629847395,0.84896928
48720,0.078173204,0.691728796
48721,0.936105034,0.958171318
48722,0.7949588,0.85717366
48723,0.057707093,0.299294464
48724,0.005899007,0.01106497
48725,0.025648311,0.118944104
48726,0.656985827,0.536358711
48727,0.128984746,0.285119785
48728,0.50089445,0.713889955
48729,0.309434942,0.417237861
48730,0.486267729,0.726786664
48731,0.077501544,0.314380513
48732,0.459733698,0.678578504
48733,0.344570461,0.53382138
48734,0.005136488,0.014177616
48735,0.802821156,0.607144543
48736,0.019715936,0.062999757
48737,0.419354016,0.694596003
48738,0.041989252,0.162519963
48739,0.351600227,0.92463507
48740,0.137062489,0.956311788
48741,0.049759296,0.076808197
48742,0.066241483,0.116667109
48743,0.033657494,0.130353547
48744,0.014549854,0.014978911
48745,0.12371717,0.305368236
48746,0.066076244,0.187739702
48747,0.095221188,0.160033278
48748,0.082150285,0.46367107
48749,0.893327151,0.962972689
48750,0.042432632,0.591119256
48751,0.054963995,0.843558663
48752,0.155533289,0.82635904
48753,0.034897757,0.074918686
48754,0.177901915,0.384773205
48755,0.39220582,0.687123692
48756,0.056042511,0.214868946
48757,0.047730511,0.117470454
48758,0.529131726,0.790651934
48759,0.1015772,0.199677643
48760,0.27028468,0.870432353
48761,0.619489992,0.678523299
48762,0.609365443,0.801260028
48763,0.570696813,0.84064763
48764,0.035934202,0.111662352
48765,0.798994758,0.951984981
48766,0.457019758,0.5132771
48767,0.055571964,0.249280614
48768,0.208999573,0.661323033
48769,0.070112107,0.48392432
48770,0.162675412,0.475008015
48771,0.08620533,0.653973346
48772,0.749958576,0.594868588
48773,0.015257031,0.062754116
48774,0.086740709,0.227050056
48775,0.436890161,0.842847632
48776,0.034682758,0.145729226
48777,0.640340637,0.927541007
48778,0.019863427,0.14057518
48779,0.17714902,0.839385179
48780,0.069248888,0.101518303
48781,0.27558634,0.745249226
48782,0.096347459,0.950964909
48783,0.013261437,0.022885381
48784,0.051215118,0.225016129
48785,0.512461543,0.906354456
48786,0.061454086,0.261787299
48787,0.088947696,0.117640632
48788,0.028801644,0.232027493
48789,0.037129183,0.094612572
48790,0.141464328,0.966427388
48791,0.476514523,0.50360355
48792,0.063310883,0.345802549
48793,0.080631979,0.13501258
48794,0.03922454,0.859991308
48795,0.749405291,0.87269923
48796,0.045864125,0.086163366
48797,0.396340999,0.327339247
48798,0.076131704,0.693715737
48799,0.069786758,0.263835681
48800,0.06767177,0.84894766
48801,0.080818733,0.923751658
48802,0.021476587,0.141098724
48803,0.036991363,0.09358222
48804,0.117409557,0.160917724
48805,0.395257091,0.494036284
48806,0.117066513,0.352320214
48807,0.150578742,0.648589496
48808,0.79525788,0.791070416
48809,0.041310515,0.085358157
48810,0.47807207,0.827677742
48811,0.540686712,0.92837025
48812,0.063214378,0.068975654
48813,0.087422873,0.140788779
48814,0.70711256,0.906827683
48815,0.631231938,0.522280926
48816,0.347545339,0.560311144
48817,0.332020271,0.197052722
48818,0.689209687,0.894213971
48819,0.164918168,0.916673234
48820,0.019159111,0.14892417
48821,0.106225578,0.95788023
48822,0.028997991,0.211554992
48823,0.916279909,0.971646778
48824,0.574556164,0.087131947
48825,0.040658336,0.389897718
48826,0.230900833,0.691182552
48827,0.171570508,0.057761462
48828,0.083693099,0.129270423
48829,0.10304111,0.16416649
48830,0.186528928,0.572835357
48831,0.347898663,0.875515741
48832,0.083122588,0.317403105
48833,0.19436744,0.211679566
48834,0.088718969,0.064659335
48835,0.057146774,0.233063525
48836,0.096461156,0.654173064
48837,0.05009219,0.25405668
48838,0.554474316,0.640805139
48839,0.130372249,0.577922413
48840,0.064480901,0.068815795
48841,0.101684776,0.457993556
48842,0.067002011,0.01909382
48843,0.074936426,0.251100955
48844,0.804727044,0.61770835
48845,0.100641177,0.413022104
48846,0.119211754,0.717422582
48847,0.048852417,0.467418774
48848,0.096556151,0.612158523
48849,0.117733348,0.415171017
48850,0.212987215,0.623673606
48851,0.425813377,0.472177675
48852,0.12644414,0.696165482
48853,0.465447046,0.658167638
48854,0.522228987,0.81029923
48855,0.19637839,0.072442435
48856,0.277202434,0.938938357
48857,0.228993651,0.31857689
48858,0.801032637,0.713991075
48859,0.183192976,0.736099995
48860,0.117898283,0.785352411
48861,0.008732195,0.082523268
48862,0.538255225,0.758442281
48863,0.659291473,0.925162178
48864,0.049545096,0.561176313
48865,0.117776149,0.291186223
48866,0.059965153,0.372327125
48867,0.048087153,0.101802672
48868,0.066114886,0.899447742
48869,0.079910611,0.256406351
48870,0.103746201,0.255940019
48871,0.052459335,0.447589991
48872,0.466392569,0.837330805
48873,0.094079926,0.366200222
48874,0.024548168,0.123793872
48875,0.129168011,0.157795912
48876,0.015621977,0.076256077
48877,0.117373781,0.223414106
48878,0.104904246,0.208532209
48879,0.620109058,0.936292121
48880,0.086740626,0.741737029
